,user_id,movie_id,rating
1031,ydyie,30371819,3
1032,ydyie,30331959,4
1033,ydyie,26952994,5
1034,ydyie,30395836,5
1035,ydyie,30252495,4
1036,ydyie,27132510,4
1037,ydyie,34927356,4
1038,ydyie,1889243,4
1039,3540441,26654498,4
1040,3540441,26746559,5
1041,3540441,26309618,4
1042,3540441,26689198,4
1043,3540441,2303845,5
1044,3540441,6537486,5
1045,3540441,10756794,5
1046,3540441,1914831,3
1047,3540441,5153481,4
1048,3540441,6896277,4
1049,3540441,1889243,4
1050,66738259,25937854,5
1051,66738259,7065154,5
1052,66738259,2063914,3
1053,66738259,1889243,5
1054,qijiuzhiyue,4707585,1
1055,qijiuzhiyue,4051608,2
1056,qijiuzhiyue,4059245,4
1057,qijiuzhiyue,4082544,2
1058,qijiuzhiyue,5037113,5
1059,qijiuzhiyue,1401523,4
1060,qijiuzhiyue,4078562,2
1061,qijiuzhiyue,3268192,2
1062,qijiuzhiyue,1388176,3
1063,qijiuzhiyue,3822842,3
1064,qijiuzhiyue,1889243,4
1065,farmyra,3011091,5
1066,bobomio,5941682,5
1067,bobomio,3011091,5
1068,Tata_1107,2993846,3
1069,Tata_1107,2336785,3
1070,Tata_1107,1293708,3
1071,Tata_1107,1291583,4
1072,Tata_1107,3718447,4
1073,Tata_1107,1959877,4
1074,Tata_1107,1308807,4
1075,Tata_1107,3063114,3
1076,Tata_1107,3550132,4
1077,Tata_1107,3227266,3
1078,Tata_1107,3011091,5
1079,daladida,26738112,4
1080,daladida,3011091,4
1081,ocean_kwai,3230462,3
1082,ocean_kwai,1295409,5
1083,ocean_kwai,1403307,5
1084,ocean_kwai,1422300,5
1085,ocean_kwai,3222423,5
1086,ocean_kwai,2044089,4
1087,ocean_kwai,1851857,5
1088,ocean_kwai,1305164,5
1089,ocean_kwai,1305179,5
1090,ocean_kwai,1918208,4
1091,ocean_kwai,3011091,3
1092,88652488,32659890,4
1093,lingrui1995,30488569,4
1094,lingrui1995,33442331,4
1095,lingrui1995,33442331,4
1096,lingrui1995,24697949,5
1097,lingrui1995,4303624,5
1098,lingrui1995,30488569,4
1099,lingrui1995,33446498,2
1100,lingrui1995,30211998,4
1101,lingrui1995,34805219,3
1102,lingrui1995,2364086,4
1103,lingrui1995,32659890,4
1104,152812677,20438964,3
1105,152812677,5300054,5
1106,152812677,30331149,2
1107,152812677,25937854,5
1108,152812677,26748673,3
1109,152812677,26309788,3
1110,152812677,5262339,5
1111,152812677,11526817,3
1112,152812677,26354572,4
1113,152812677,25927854,3
1114,152812677,32659890,4
1115,154736326,11583706,4
1116,154736326,34842268,4
1117,154736326,3014183,1
1118,154736326,10863574,3
1119,154736326,3921106,5
1120,154736326,11501640,3
1121,154736326,11618745,4
1122,154736326,20272884,4
1123,154736326,25986609,4
1124,154736326,1408130,5
1125,154736326,32659890,3
1126,kooloo73774,30395911,4
1127,kooloo73774,26986804,2
1128,kooloo73774,26986804,2
1129,kooloo73774,26986804,2
1130,kooloo73774,26986804,2
1131,kooloo73774,34841224,4
1132,kooloo73774,30196805,3
1133,kooloo73774,27114834,3
1134,kooloo73774,27114834,3
1135,kooloo73774,1292001,5
1136,kooloo73774,32659890,4
1137,smokey,30446736,4
1138,smokey,30140436,4
1139,smokey,27601742,5
1140,smokey,27029890,4
1141,smokey,26560166,1
1142,smokey,26422347,5
1143,smokey,25805741,3
1144,smokey,25723907,3
1145,smokey,26219108,5
1146,smokey,26219108,5
1147,smokey,25986180,4
1148,3540441,26654498,4
1149,3540441,26746559,5
1150,3540441,26309618,4
1151,3540441,26689198,4
1152,3540441,2303845,5
1153,3540441,6537486,5
1154,3540441,10756794,5
1155,3540441,1914831,3
1156,3540441,5153481,4
1157,3540441,6896277,4
1158,3540441,25986180,4
1159,RITABMW,25835285,4
1160,RITABMW,25978047,3
1161,RITABMW,19969225,4
1162,RITABMW,1866479,3
1163,RITABMW,7154686,5
1164,RITABMW,5360890,5
1165,RITABMW,4301043,3
1166,RITABMW,4883425,4
1167,RITABMW,5972036,3
1168,RITABMW,5912977,3
1169,RITABMW,25986180,4
1170,zhangjianjia,7065161,4
1171,zhangjianjia,10456894,2
1172,zhangjianjia,1300299,5
1173,zhangjianjia,3071441,4
1174,zhangjianjia,2464346,4
1175,zhangjianjia,25986180,4
1176,copenlee,4899486,4
1177,copenlee,4739952,5
1178,copenlee,4729828,1
1179,copenlee,4111335,5
1180,copenlee,4022090,5
1181,copenlee,3732499,4
1182,copenlee,4122701,4
1183,copenlee,3573048,3
1184,copenlee,3573048,3
1185,copenlee,3529375,4
1186,copenlee,25986180,5
1187,rachel-rachel,26348103,5
1188,rachel-rachel,1806555,5
1189,rachel-rachel,3668287,5
1190,rachel-rachel,1295520,5
1191,rachel-rachel,2078864,5
1192,rachel-rachel,30421907,5
1193,rachel-rachel,30244560,5
1194,rachel-rachel,30181455,5
1195,rachel-rachel,27199901,5
1196,rachel-rachel,27118271,4
1197,rachel-rachel,27010768,5
1198,luhua,3325435,4
1199,luhua,34853491,5
1200,luhua,26584183,5
1201,luhua,33385869,4
1202,luhua,33385298,4
1203,luhua,33385298,4
1204,luhua,4284098,5
1205,luhua,20280989,5
1206,luhua,6041326,5
1207,luhua,1999309,3
1208,luhua,27010768,3
1209,angle223,30196805,3
1210,angle223,26946624,4
1211,angle223,27145057,4
1212,angle223,6850547,4
1213,angle223,27052168,4
1214,angle223,4840388,3
1215,angle223,27615233,4
1216,angle223,30304024,4
1217,angle223,25812730,4
1218,angle223,1433736,3
1219,angle223,27010768,4
1220,70850814,26688480,4
1221,70850814,33417030,4
1222,70850814,30334970,4
1223,70850814,1303558,5
1224,70850814,26979204,3
1225,70850814,3097572,4
1226,70850814,30437755,5
1227,70850814,1292260,5
1228,70850814,1294767,4
1229,70850814,25966044,5
1230,70850814,27010768,5
1231,Cao-Wei,25733522,5
1232,Cao-Wei,25794443,3
1233,Cao-Wei,1929463,4
1234,Cao-Wei,10438426,3
1235,Cao-Wei,4728518,3
1236,Cao-Wei,6880590,3
1237,Cao-Wei,5908477,2
1238,Cao-Wei,5416009,4
1239,Cao-Wei,4271894,2
1240,Cao-Wei,5321843,4
1241,Cao-Wei,27010768,3
1242,zyl622,30230907,5
1243,zyl622,30270978,5
1244,zyl622,27199470,2
1245,zyl622,26984949,5
1246,zyl622,26942514,4
1247,zyl622,24745248,5
1248,zyl622,7004284,5
1249,zyl622,20435568,4
1250,zyl622,20428702,5
1251,zyl622,3277484,4
1252,zyl622,1291560,5
1253,ocean_kwai,3230462,3
1254,ocean_kwai,1295409,5
1255,ocean_kwai,1403307,5
1256,ocean_kwai,1422300,5
1257,ocean_kwai,3222423,5
1258,ocean_kwai,2044089,4
1259,ocean_kwai,1851857,5
1260,ocean_kwai,1305164,5
1261,ocean_kwai,1305179,5
1262,ocean_kwai,1918208,4
1263,ocean_kwai,1291560,3
1264,62675594,34911027,4
1265,62675594,30236335,5
1266,62675594,30247860,5
1267,62675594,25716096,5
1268,62675594,27204087,5
1269,62675594,27176870,4
1270,62675594,26830844,4
1271,62675594,26761277,5
1272,62675594,26430092,3
1273,62675594,25986748,5
1274,62675594,1291560,5
1275,bighead,27024959,3
1276,bighead,30334073,2
1277,bighead,1777410,5
1278,bighead,5414391,5
1279,bighead,1842589,2
1280,bighead,1000280,5
1281,bighead,1997681,4
1282,bighead,1291560,5
1283,tjz230,26022835,4
1284,tjz230,3440075,5
1285,tjz230,1905462,5
1286,tjz230,1793904,4
1287,tjz230,1307790,4
1288,tjz230,1366856,3
1289,tjz230,1296463,4
1290,tjz230,1294768,3
1291,tjz230,1878708,4
1292,tjz230,1291560,3
1293,Lirsid,1299398,5
1294,133046749,1299398,5
1295,ballteda,30466860,4
1296,ballteda,34670218,4
1297,ballteda,33417046,4
1298,ballteda,27109633,4
1299,ballteda,33400376,4
1300,ballteda,27050133,4
1301,ballteda,30423193,4
1302,ballteda,30282387,2
1303,ballteda,26100958,5
1304,ballteda,27135473,4
1305,ballteda,1299398,4
1306,tjz230,26022835,4
1307,tjz230,3440075,5
1308,tjz230,1905462,5
1309,tjz230,1793904,4
1310,tjz230,1307790,4
1311,tjz230,1366856,3
1312,tjz230,1296463,4
1313,tjz230,1294768,3
1314,tjz230,1878708,4
1315,tjz230,1299398,5
1316,154019316,26876595,4
1317,154019316,1432578,4
1318,154019316,1299398,5
1319,lunamu,6560058,4
1320,lunamu,2227293,3
1321,lunamu,4821046,3
1322,lunamu,30211998,4
1323,57971471,3226150,5
1324,57971471,30211998,5
1325,qijiuzhiyue,4707585,1
1326,qijiuzhiyue,4051608,2
1327,qijiuzhiyue,4059245,4
1328,qijiuzhiyue,4082544,2
1329,qijiuzhiyue,5037113,5
1330,qijiuzhiyue,1401523,4
1331,qijiuzhiyue,4078562,2
1332,qijiuzhiyue,3268192,2
1333,qijiuzhiyue,1388176,3
1334,qijiuzhiyue,3822842,3
1335,qijiuzhiyue,30211998,4
1336,47182866,26888496,5
1337,47182866,6390825,5
1338,47182866,26793157,5
1339,47182866,26718828,4
1340,47182866,25920885,5
1341,47182866,30211998,5
1342,karo1993,26378579,3
1343,karo1993,26386974,5
1344,karo1993,2338055,5
1345,karo1993,11620560,4
1346,karo1993,24405378,4
1347,karo1993,1889243,5
1348,karo1993,10455629,3
1349,karo1993,6560058,4
1350,karo1993,3068206,4
1351,karo1993,3338851,3
1352,karo1993,30211998,5
1353,zhutong,30237176,4
1354,zhutong,27125950,4
1355,zhutong,30170658,4
1356,zhutong,27046075,5
1357,zhutong,26925834,3
1358,zhutong,25887244,5
1359,zhutong,20473089,5
1360,zhutong,11615173,4
1361,zhutong,6872244,5
1362,zhutong,10484448,4
1363,zhutong,4920389,5
1364,114515320,4920389,4
1365,34347136,30466860,4
1366,34347136,27094895,4
1367,34347136,30394535,4
1368,34347136,30329153,4
1369,34347136,30362186,4
1370,34347136,30166972,5
1371,34347136,33400376,4
1372,34347136,26954859,5
1373,34347136,27202818,5
1374,34347136,30140107,4
1375,34347136,4920389,5
1376,diewithme,30244560,5
1377,diewithme,26746958,1
1378,diewithme,26873657,1
1379,diewithme,26884467,5
1380,diewithme,26354336,3
1381,diewithme,26779789,4
1382,diewithme,25831874,3
1383,diewithme,25881780,2
1384,diewithme,25918597,1
1385,diewithme,24745500,3
1386,diewithme,4920389,5
1387,truevoice,4920389,5
1388,lingrui1995,30488569,4
1389,lingrui1995,33442331,4
1390,lingrui1995,33442331,4
1391,lingrui1995,24697949,5
1392,lingrui1995,4303624,5
1393,lingrui1995,30488569,4
1394,lingrui1995,33446498,2
1395,lingrui1995,30211998,4
1396,lingrui1995,34805219,3
1397,lingrui1995,2364086,4
1398,lingrui1995,27605698,4
1399,miumiu-li,27052168,5
1400,miumiu-li,4840388,4
1401,miumiu-li,26916229,4
1402,miumiu-li,26336252,4
1403,miumiu-li,26810318,4
1404,miumiu-li,26630714,4
1405,miumiu-li,26985127,4
1406,miumiu-li,27615564,3
1407,miumiu-li,30122633,4
1408,miumiu-li,26804147,4
1409,miumiu-li,27605698,4
1410,1211567,26660368,5
1411,1211567,26801048,5
1412,1211567,26756260,4
1413,1211567,28514091,5
1414,1211567,26752088,5
1415,1211567,26416062,4
1416,1211567,26864184,4
1417,1211567,26939247,5
1418,1211567,27017278,5
1419,1211567,26754896,5
1420,1211567,27605698,3
1421,luzhiyu,30166972,4
1422,luzhiyu,3097572,3
1423,luzhiyu,30419744,4
1424,luzhiyu,26715636,4
1425,luzhiyu,26972258,4
1426,luzhiyu,30217561,3
1427,luzhiyu,27622447,4
1428,luzhiyu,27147739,5
1429,luzhiyu,27084376,3
1430,luzhiyu,27120179,5
1431,luzhiyu,27605698,3
1432,tjz230,26022835,4
1433,tjz230,3440075,5
1434,tjz230,1905462,5
1435,tjz230,1793904,4
1436,tjz230,1307790,4
1437,tjz230,1366856,3
1438,tjz230,1296463,4
1439,tjz230,1294768,3
1440,tjz230,1878708,4
1441,tjz230,27605698,4
1442,3540441,26654498,4
1443,3540441,26746559,5
1444,3540441,26309618,4
1445,3540441,26689198,4
1446,3540441,2303845,5
1447,3540441,6537486,5
1448,3540441,10756794,5
1449,3540441,1914831,3
1450,3540441,5153481,4
1451,3540441,6896277,4
1452,3540441,30170448,5
1453,lingrui1995,30488569,4
1454,lingrui1995,33442331,4
1455,lingrui1995,33442331,4
1456,lingrui1995,24697949,5
1457,lingrui1995,4303624,5
1458,lingrui1995,30488569,4
1459,lingrui1995,33446498,2
1460,lingrui1995,30211998,4
1461,lingrui1995,34805219,3
1462,lingrui1995,2364086,4
1463,lingrui1995,30170448,5
1464,shuixia1825,25890005,5
1465,shuixia1825,24719063,4
1466,shuixia1825,21941804,4
1467,shuixia1825,10355626,5
1468,shuixia1825,11527491,3
1469,shuixia1825,10594934,5
1470,shuixia1825,10807880,5
1471,shuixia1825,30170448,4
1472,51932396,30170448,4
1473,suewebber,30170448,5
1474,suewebber,3745292,5
1475,suewebber,3074503,5
1476,suewebber,30170448,5
1477,186208874,26100958,5
1478,agentmovie666,25887288,4
1479,agentmovie666,26100958,5
1480,agentmovie666,3878007,4
1481,agentmovie666,26636712,3
1482,agentmovie666,24773958,4
1483,agentmovie666,24773958,4
1484,agentmovie666,24773958,4
1485,agentmovie666,26640371,4
1486,agentmovie666,26997532,4
1487,agentmovie666,3914513,5
1488,agentmovie666,26100958,5
1489,145575037,26100958,5
1490,qijiuzhiyue,4707585,1
1491,qijiuzhiyue,4051608,2
1492,qijiuzhiyue,4059245,4
1493,qijiuzhiyue,4082544,2
1494,qijiuzhiyue,5037113,5
1495,qijiuzhiyue,1401523,4
1496,qijiuzhiyue,4078562,2
1497,qijiuzhiyue,3268192,2
1498,qijiuzhiyue,1388176,3
1499,qijiuzhiyue,3822842,3
1500,qijiuzhiyue,26100958,4
1501,35827809,1292722,5
1502,35827809,26719562,5
1503,35827809,6082808,5
1504,35827809,6969074,4
1505,35827809,10466059,4
1506,35827809,1918122,4
1507,35827809,2210001,5
1508,35827809,3883991,3
1509,35827809,26022097,4
1510,35827809,25726259,5
1511,35827809,26100958,4
1512,samuleP,1291549,4
1513,bighead,27024959,3
1514,bighead,30334073,2
1515,bighead,1777410,5
1516,bighead,5414391,5
1517,bighead,1842589,2
1518,bighead,1000280,5
1519,bighead,1997681,4
1520,bighead,1291549,5
1521,new4new4,30196805,4
1522,new4new4,26931786,5
1523,new4new4,19971676,4
1524,new4new4,30175306,4
1525,new4new4,1652592,4
1526,new4new4,3878007,4
1527,new4new4,26411410,1
1528,new4new4,26279289,5
1529,new4new4,26614893,5
1530,new4new4,26677495,4
1531,new4new4,1291549,5
1532,qdmimi19810920,34938986,5
1533,qdmimi19810920,27197024,4
1534,qdmimi19810920,30468961,5
1535,qdmimi19810920,34897038,4
1536,qdmimi19810920,34799189,4
1537,qdmimi19810920,34434309,4
1538,qdmimi19810920,34840201,4
1539,qdmimi19810920,24516833,3
1540,qdmimi19810920,34843152,4
1541,qdmimi19810920,34451656,5
1542,qdmimi19810920,1291549,5
1543,suzhenshu,34859222,4
1544,suzhenshu,30344118,5
1545,suzhenshu,1291549,5
1546,irisss,26366465,5
1547,irisss,1307914,5
1548,tjz230,26022835,4
1549,tjz230,3440075,5
1550,tjz230,1905462,5
1551,tjz230,1793904,4
1552,tjz230,1307790,4
1553,tjz230,1366856,3
1554,tjz230,1296463,4
1555,tjz230,1294768,3
1556,tjz230,1878708,4
1557,tjz230,1307914,5
1558,new4new4,30196805,4
1559,new4new4,26931786,5
1560,new4new4,19971676,4
1561,new4new4,30175306,4
1562,new4new4,1652592,4
1563,new4new4,3878007,4
1564,new4new4,26411410,1
1565,new4new4,26279289,5
1566,new4new4,26614893,5
1567,new4new4,26677495,4
1568,new4new4,1307914,5
1569,ballteda,30466860,4
1570,ballteda,34670218,4
1571,ballteda,33417046,4
1572,ballteda,27109633,4
1573,ballteda,33400376,4
1574,ballteda,27050133,4
1575,ballteda,30423193,4
1576,ballteda,30282387,2
1577,ballteda,26100958,5
1578,ballteda,27135473,4
1579,ballteda,1307914,5
1580,xiaolei_bgirl,1307914,4
1581,zyl622,30230907,5
1582,zyl622,30270978,5
1583,zyl622,27199470,2
1584,zyl622,26984949,5
1585,zyl622,26942514,4
1586,zyl622,24745248,5
1587,zyl622,7004284,5
1588,zyl622,20435568,4
1589,zyl622,20428702,5
1590,zyl622,3277484,4
1591,zyl622,1306249,4
1592,bighead,27024959,3
1593,bighead,30334073,2
1594,bighead,1777410,5
1595,bighead,5414391,5
1596,bighead,1842589,2
1597,bighead,1000280,5
1598,bighead,1997681,4
1599,bighead,1306249,4
1600,155985816,27052168,5
1601,155985816,19899707,5
1602,155985816,30163509,5
1603,155985816,26336252,5
1604,155985816,26416062,3
1605,155985816,26384741,4
1606,155985816,26811528,2
1607,155985816,27107131,5
1608,155985816,4920389,4
1609,155985816,4920389,4
1610,155985816,1306249,5
1611,156941004,25716096,4
1612,156941004,30304024,5
1613,156941004,1021056,4
1614,156941004,1292064,5
1615,156941004,26647117,5
1616,156941004,26752088,5
1617,156941004,27018285,4
1618,156941004,26393561,5
1619,156941004,26614893,4
1620,156941004,1292328,5
1621,156941004,1306249,4
1622,tommyvan,1306249,5
1623,Tavico,4099871,4
1624,Tavico,3801968,5
1625,Tavico,3838739,3
1626,Tavico,3837943,5
1627,Tavico,3814331,4
1628,Tavico,3785024,4
1629,Tavico,1295038,4
1630,ruxiaoguo,26774772,3
1631,ruxiaoguo,2131940,5
1632,ruxiaoguo,3041806,3
1633,ruxiaoguo,1936262,3
1634,ruxiaoguo,3313801,3
1635,ruxiaoguo,3158990,2
1636,ruxiaoguo,2976123,4
1637,ruxiaoguo,1963192,4
1638,ruxiaoguo,1465829,3
1639,ruxiaoguo,1295038,5
1640,amarantiness,1295038,5
1641,StevenTong,10532863,5
1642,StevenTong,6386345,4
1643,StevenTong,1305666,5
1644,StevenTong,10454374,4
1645,StevenTong,3921371,2
1646,StevenTong,3226141,5
1647,StevenTong,3176802,3
1648,StevenTong,1794226,5
1649,StevenTong,3097619,5
1650,StevenTong,1295038,5
1651,ellen0320,4218768,4
1652,ellen0320,3082186,5
1653,ellen0320,25985617,4
1654,ellen0320,1817253,5
1655,ellen0320,4739952,4
1656,ellen0320,25829175,5
1657,ellen0320,4858452,4
1658,ellen0320,1293088,4
1659,ellen0320,1839967,4
1660,ellen0320,10574468,4
1661,ellen0320,1295038,4
1662,zyunsan,1920836,4
1663,zyunsan,1364543,5
1664,zyunsan,4264384,3
1665,zyunsan,4273446,5
1666,zyunsan,1788058,5
1667,zyunsan,4171952,5
1668,zyunsan,1972732,3
1669,zyunsan,3212678,4
1670,zyunsan,4059760,3
1671,zyunsan,1456117,4
1672,zyunsan,2129039,3
1673,sagotutu,26663070,4
1674,sagotutu,25855056,4
1675,sagotutu,25855056,4
1676,sagotutu,3305873,4
1677,sagotutu,1920805,4
1678,sagotutu,1938312,4
1679,sagotutu,1499148,4
1680,sagotutu,2055017,4
1681,sagotutu,2131386,4
1682,sagotutu,1439890,4
1683,sagotutu,2129039,5
1684,ahbei,2129039,5
1685,copenlee,4899486,4
1686,copenlee,4739952,5
1687,copenlee,4729828,1
1688,copenlee,4111335,5
1689,copenlee,4022090,5
1690,copenlee,3732499,4
1691,copenlee,4122701,4
1692,copenlee,3573048,3
1693,copenlee,3573048,3
1694,copenlee,3529375,4
1695,copenlee,2129039,5
1696,153236523,2129039,5
1697,jiemoxiaomantou,3439455,4
1698,jiemoxiaomantou,3010130,3
1699,jiemoxiaomantou,2135981,3
1700,jiemoxiaomantou,3003093,4
1701,jiemoxiaomantou,2075391,4
1702,jiemoxiaomantou,2022979,3
1703,jiemoxiaomantou,1692648,5
1704,jiemoxiaomantou,1995118,4
1705,jiemoxiaomantou,1794202,4
1706,jiemoxiaomantou,2078050,5
1707,jiemoxiaomantou,1291543,4
1708,Kev.Garnett,25919910,4
1709,Kev.Garnett,3804891,5
1710,Kev.Garnett,2373195,5
1711,Kev.Garnett,1578507,5
1712,Kev.Garnett,2239292,5
1713,Kev.Garnett,4058786,3
1714,Kev.Garnett,1291543,4
1715,flaneur,1291543,4
1716,watermelon,1900006,5
1717,watermelon,2301059,5
1718,watermelon,3006309,5
1719,watermelon,3805953,5
1720,watermelon,3072124,5
1721,watermelon,2294568,3
1722,watermelon,1306313,5
1723,watermelon,3077668,5
1724,watermelon,1291841,5
1725,watermelon,4057312,2
1726,watermelon,1291543,5
1727,narahana,4898547,5
1728,narahana,1451472,4
1729,narahana,1316638,5
1730,narahana,3023526,4
1731,narahana,1761759,4
1732,narahana,1297344,5
1733,narahana,1452327,4
1734,narahana,1316605,5
1735,narahana,1351678,5
1736,narahana,1875835,5
1737,narahana,1291543,4
1738,Obtson,1929463,4
1739,luzhiyu,30166972,4
1740,luzhiyu,3097572,3
1741,luzhiyu,30419744,4
1742,luzhiyu,26715636,4
1743,luzhiyu,26972258,4
1744,luzhiyu,30217561,3
1745,luzhiyu,27622447,4
1746,luzhiyu,27147739,5
1747,luzhiyu,27084376,3
1748,luzhiyu,27120179,5
1749,luzhiyu,1929463,5
1750,conanemily,3097572,4
1751,conanemily,6850547,5
1752,conanemily,26394152,4
1753,conanemily,26374197,4
1754,conanemily,20438964,4
1755,conanemily,26972258,4
1756,conanemily,27622447,5
1757,conanemily,27050259,4
1758,conanemily,25849049,4
1759,conanemily,26746559,5
1760,conanemily,1929463,5
1761,kirk1226,1929463,5
1762,3540441,26654498,4
1763,3540441,26746559,5
1764,3540441,26309618,4
1765,3540441,26689198,4
1766,3540441,2303845,5
1767,3540441,6537486,5
1768,3540441,10756794,5
1769,3540441,1914831,3
1770,3540441,5153481,4
1771,3540441,6896277,4
1772,3540441,1929463,4
1773,butinoodle,3231742,2
1774,butinoodle,2158222,5
1775,butinoodle,3541415,5
1776,butinoodle,1819388,4
1777,butinoodle,3148748,5
1778,butinoodle,3066739,5
1779,butinoodle,3606975,5
1780,butinoodle,3135483,5
1781,butinoodle,4215755,5
1782,butinoodle,4167202,3
1783,butinoodle,1652587,5
1784,pigeye,4920389,4
1785,pigeye,22266320,4
1786,pigeye,1424620,3
1787,pigeye,1456197,4
1788,pigeye,1295416,5
1789,pigeye,1304710,4
1790,pigeye,1417892,5
1791,pigeye,1652587,4
1792,ztiti,1652587,4
1793,richer725,1652587,4
1794,Colorforever,3991933,5
1795,Colorforever,3274113,5
1796,Colorforever,3187737,4
1797,Colorforever,2567919,5
1798,Colorforever,1652587,5
1799,vivipico,1761780,5
1800,vivipico,1291546,5
1801,vivipico,1292208,5
1802,vivipico,1876781,3
1803,vivipico,1292215,5
1804,vivipico,1309015,5
1805,vivipico,2131459,5
1806,ChannaDisco,34906732,5
1807,ChannaDisco,26258470,4
1808,ChannaDisco,26799731,5
1809,ChannaDisco,27138828,5
1810,ChannaDisco,26930540,5
1811,ChannaDisco,26958615,4
1812,ChannaDisco,26806099,4
1813,ChannaDisco,26702166,4
1814,ChannaDisco,26307442,5
1815,ChannaDisco,25827935,5
1816,ChannaDisco,2131459,5
1817,cabaret,21339377,4
1818,cabaret,20471804,4
1819,cabaret,11540884,5
1820,cabaret,10543625,4
1821,cabaret,10744409,5
1822,cabaret,10744409,5
1823,cabaret,7046520,4
1824,cabaret,5998128,5
1825,cabaret,3143676,5
1826,cabaret,4883258,3
1827,cabaret,2131459,5
1828,ashinstancy,1828115,5
1829,ashinstancy,1851857,5
1830,ashinstancy,26461145,5
1831,ashinstancy,30310435,5
1832,ashinstancy,1418815,5
1833,ashinstancy,30167658,5
1834,ashinstancy,26302614,5
1835,ashinstancy,20495023,5
1836,ashinstancy,1408558,5
1837,ashinstancy,26727273,4
1838,ashinstancy,2131459,4
1839,airtony,2131459,5
1840,YthguaN,26580232,4
1841,yanluohan,26580232,4
1842,luhua,3325435,4
1843,luhua,34853491,5
1844,luhua,26584183,5
1845,luhua,33385869,4
1846,luhua,33385298,4
1847,luhua,33385298,4
1848,luhua,4284098,5
1849,luhua,20280989,5
1850,luhua,6041326,5
1851,luhua,1999309,3
1852,luhua,26580232,4
1853,kejinlong,24852545,1
1854,kejinlong,26887890,1
1855,kejinlong,7062596,3
1856,kejinlong,5045678,1
1857,kejinlong,26289144,4
1858,kejinlong,26277313,2
1859,kejinlong,24847343,3
1860,kejinlong,10537853,4
1861,kejinlong,1303769,3
1862,kejinlong,1306564,3
1863,kejinlong,26580232,3
1864,CyberKnight,26581837,2
1865,CyberKnight,26288174,5
1866,CyberKnight,26580232,3
1867,tjz230,26022835,4
1868,tjz230,3440075,5
1869,tjz230,1905462,5
1870,tjz230,1793904,4
1871,tjz230,1307790,4
1872,tjz230,1366856,3
1873,tjz230,1296463,4
1874,tjz230,1294768,3
1875,tjz230,1878708,4
1876,tjz230,1308807,4
1877,49289313,25983044,5
1878,49289313,19944106,5
1879,49289313,11589036,5
1880,49289313,26320029,5
1881,49289313,5327381,3
1882,49289313,10535568,5
1883,49289313,3793783,4
1884,49289313,10833924,5
1885,49289313,20376577,3
1886,49289313,2049435,5
1887,49289313,1308807,3
1888,zyl622,30230907,5
1889,zyl622,30270978,5
1890,zyl622,27199470,2
1891,zyl622,26984949,5
1892,zyl622,26942514,4
1893,zyl622,24745248,5
1894,zyl622,7004284,5
1895,zyl622,20435568,4
1896,zyl622,20428702,5
1897,zyl622,3277484,4
1898,zyl622,1308807,5
1899,zeroiris,25947054,5
1900,zeroiris,3882827,4
1901,zeroiris,3882759,4
1902,zeroiris,2996855,4
1903,zeroiris,1308807,5
1904,rakumm,33462337,5
1905,rakumm,25752261,3
1906,rakumm,25887972,5
1907,rakumm,6722879,5
1908,rakumm,10748120,5
1909,rakumm,5263638,5
1910,rakumm,4252085,4
1911,rakumm,3880846,3
1912,rakumm,4173393,5
1913,rakumm,2996640,5
1914,rakumm,1308807,5
1915,lingrui1995,30488569,4
1916,lingrui1995,33442331,4
1917,lingrui1995,33442331,4
1918,lingrui1995,24697949,5
1919,lingrui1995,4303624,5
1920,lingrui1995,30488569,4
1921,lingrui1995,33446498,2
1922,lingrui1995,30211998,4
1923,lingrui1995,34805219,3
1924,lingrui1995,2364086,4
1925,lingrui1995,30334073,4
1926,89451365,30413052,5
1927,89451365,26794435,4
1928,89451365,26266893,3
1929,89451365,30140571,4
1930,89451365,26972258,4
1931,89451365,26683723,4
1932,89451365,26862829,4
1933,89451365,26425068,4
1934,89451365,27063335,5
1935,89451365,26607693,4
1936,89451365,30334073,3
1937,zaneee,30334073,4
1938,152198358,30334073,5
1939,roseinthedark,34927511,3
1940,roseinthedark,34927509,3
1941,roseinthedark,2033493,2
1942,roseinthedark,30278258,3
1943,roseinthedark,30334073,5
1944,2340389,25839052,4
1945,2340389,25777330,1
1946,2340389,1022060,5
1947,2340389,25964071,5
1948,tjz230,26022835,4
1949,tjz230,3440075,5
1950,tjz230,1905462,5
1951,tjz230,1793904,4
1952,tjz230,1307790,4
1953,tjz230,1366856,3
1954,tjz230,1296463,4
1955,tjz230,1294768,3
1956,tjz230,1878708,4
1957,tjz230,25964071,5
1958,luhua,3325435,4
1959,luhua,34853491,5
1960,luhua,26584183,5
1961,luhua,33385869,4
1962,luhua,33385298,4
1963,luhua,33385298,4
1964,luhua,4284098,5
1965,luhua,20280989,5
1966,luhua,6041326,5
1967,luhua,1999309,3
1968,luhua,25964071,4
1969,qijiuzhiyue,4707585,1
1970,qijiuzhiyue,4051608,2
1971,qijiuzhiyue,4059245,4
1972,qijiuzhiyue,4082544,2
1973,qijiuzhiyue,5037113,5
1974,qijiuzhiyue,1401523,4
1975,qijiuzhiyue,4078562,2
1976,qijiuzhiyue,3268192,2
1977,qijiuzhiyue,1388176,3
1978,qijiuzhiyue,3822842,3
1979,qijiuzhiyue,25964071,3
1980,15183757,26794435,5
1981,15183757,26820836,4
